COUNTY,NAME_x,POP70_x,HHD70_x,POP80_x,HHD80_x,POP90_x,HHD90_x,POP00_x,HHD00_x,POP10_x,HHD10_x,geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,addr,lon,lat,geoCodeAddr,index_right,NAME_y,POP70_y,HHD70_y,POP80_y,HHD80_y,POP90_y,HHD90_y,POP00_y,HHD00_y,POP10_y,HHD10_y
44009,Washington County,78378,21802,92324,30709,109973,39298,123546,46906,126979,49177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45001,Abbeville County,21070,6362,22550,7673,23856,8777,26167,10130,25417,9990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45003,Aiken County,91022,26972,105624,36452,120936,44882,142548,55586,160099,64253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45005,Allendale County,9686,2738,10639,3427,11726,3792,11211,3915,10419,3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45007,Anderson County,105493,33270,133230,46944,145198,55483,165743,65651,187126,73829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45009,Bamberg County,15912,4256,18043,5603,16902,5587,16658,6123,15987,6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45011,Barnwell County,17139,4859,19807,6450,20293,7099,23478,9020,22621,8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45013,Beaufort County,50958,11919,65049,20022,86431,30711,120940,45533,162233,64945,county,Beaufort County,walking,,South Carolina,United States,100.0,104.9,114.89,128.92,146.86,158.9,113.63,118.93,97.75,105.76,109.86,117.54,136.93,88.55,96.1,94.31,109.07,119.13,114.89,128.66,91.86,118.33,118.2,112.31,113.57,134.48,158.97,92.06,121.44,121.51,125.28,135.94,194.37,195.96,124.69,140.24,140.7,136.33,127.2,159.43,155.06,115.42,123.69,125.55,123.3,145.8,170.42,196.23,132.96,152.42,161.35,130.97,131.17,199.4,229.72,168.23,200.53,186.76,195.3,200.93,213.3,236.2,182.0,177.3,167.7,161.48,144.14,130.84,109.79,79.09,109.07,95.23,90.73,95.9,94.18,85.37,80.08,89.61,77.7,85.84,80.74,80.54,79.95,77.83,91.0,75.38,83.19,80.48,94.64,78.29,51.62,74.26,92.52,81.07,82.2,94.9,86.9,53.28,79.68,90.07,99.21,84.32,111.58,112.44,101.39,109.2,110.06,108.74,117.6,139.44,167.37,145.14,141.3,152.68,141.76,172.47,212.11,228.46,170.15,175.05,141.03,203.51,218.53,273.2,339.25,295.37,276.84,259.83,250.5,286.96,387.09,505.43,417.34,346.59,294.37,293.12,299.34,342.62,359.76,310.26,382.46,355.46,336.66,350.56,353.67,472.47,374.72,349.44,333.42,342.42,346.06,381.14,477.04,400.07,422.63,437.79,380.34,397.09,409.79,521.38,410.52,463.6,439.64,440.9,447.92,411.91,488.62,441.63,445.67,407.54,400.07,413.3,466.45,533.62,398.01,388.09,382.06,403.11,396.1,409.73,496.82,409.73,423.23,387.62,396.89,396.89,414.23,499.07,430.58,424.02,409.66,382.2,392.39,410.13,504.83,403.51,400.66,378.69,378.82,365.78,364.33,440.11,347.32,327.13,335.87,352.28,366.58,387.82,434.35,344.54,356.78,331.5,334.15,351.89,363.2,401.26,291.86,281.67,302.32,267.77,277.76,346.86,374.19,244.67,257.45,264.13,257.51,276.24,306.22,333.29,209.33,238.58,235.47,249.97,270.55,409.0,471.87,415.16,283.06,262.41,247.45,250.5,302.32,312.51,232.69,262.01,240.97,236.0,241.16,304.96,330.77,254.47,279.29,271.48,283.85,277.5,315.62,358.7,226.08,225.02,222.83,235.01,277.17,310.39,307.81,249.57,248.44,252.28,239.44,279.09,315.35,340.83,257.91,295.04,270.48,265.45,288.09,310.06,347.92,235.54,247.98,226.87,225.22,258.24,285.7,322.77,212.97,222.83,206.95,200.33,229.72,229.38,249.5,163.34,202.05,215.88,171.81,192.12,219.39,254.73,165.78,197.88,181.8,222.63,174.06,232.3,241.83,171.94,186.76,188.82,176.51,189.61,222.3,246.39,215.29,270.62,283.72,322.96,185.77,324.69,224.69,152.28,176.77,185.04,176.37,189.68,217.74,216.41,127.13,182.73,172.14,186.23,186.5,198.28,191.93,135.67,197.22,177.23,174.65,188.48,214.23,203.84,160.36,242.95,241.89,246.46,186.37,83.45,208.21,248.05,336.14,325.35,310.85,330.05,240.11,208.01,147.98,187.16,186.96,175.84,177.96,184.84,171.61,139.58,155.66,149.5,161.35,168.37,197.75,218.07,159.96,177.9,169.69,167.11,167.04,162.94,194.71,134.08,169.29,151.29,144.47,175.12,217.34,200.4,128.39,158.31,165.45,166.64,169.49,174.39,177.17,129.78,164.59,149.37,148.05,173.2,213.63,242.75,172.14,177.37,184.18,182.26,191.46,189.74,242.16,162.34,184.51,200.33,190.14,207.08,259.76,304.1,216.35,210.85,189.34,182.4,226.08,268.3,275.71,224.88,237.0,246.99,234.55,259.76,,411.58,321.97,334.68,296.89,309.93,278.42,344.28,358.44,236.14,304.77,299.4,301.13,316.94,372.27,466.12,403.18,481.27,429.32,381.34,439.64,471.74,517.8,374.45,489.87,508.14,459.5,493.98,484.25,454.93,316.15,318.73,301.32,315.22,345.67,392.59,416.61,311.98,304.17,328.86,307.48,335.54,380.94,340.44,320.19,307.02,292.92,297.15,330.18,386.96,462.74,310.99,341.56,309.27,336.86,341.56,403.51,464.2,335.21,338.12,324.88,"Beaufort County, South Carolina, United States",-80.69293,32.649728,"Beaufort County South Carolina, Yemassee, South Carolina 29945, United States",2322.0,Beaufort County,50958.0,11919.0,65049.0,20022.0,86431.0,30711.0,120940.0,45533.0,162233.0,64945.0
45015,Berkeley County,55997,14488,94483,28864,128728,42359,142653,49915,177843,65419,county,Berkeley County,walking,,South Carolina,United States,100.0,102.98,105.37,111.75,119.68,118.57,81.26,112.52,91.14,94.8,104.6,118.74,122.74,77.17,89.35,96.59,102.39,99.4,106.05,118.06,83.48,101.45,100.0,116.01,97.61,105.45,115.16,86.46,103.83,120.19,103.83,113.2,165.42,151.7,97.02,107.5,107.67,105.11,111.16,126.06,147.44,98.13,98.04,94.12,109.71,115.67,148.21,138.25,86.12,111.16,105.28,115.33,107.75,134.75,145.91,98.72,124.7,121.04,110.82,122.91,140.8,149.4,91.57,114.99,106.05,129.98,96.34,110.82,97.79,63.8,86.8,85.86,97.27,99.91,118.57,101.02,90.55,92.25,92.59,104.51,106.81,106.47,96.17,77.0,96.76,87.05,92.59,93.1,104.86,113.63,66.78,106.98,108.69,95.4,110.39,115.33,122.49,65.42,101.7,118.57,106.56,103.58,130.83,120.1,90.72,116.87,124.7,112.35,124.36,140.2,121.89,107.33,121.21,127.77,128.71,119.17,144.89,147.7,97.36,128.11,88.33,151.79,150.85,176.66,171.89,120.44,172.49,170.78,158.6,167.55,195.83,183.39,143.1,137.73,166.95,187.99,194.04,212.86,206.22,136.2,200.51,178.02,175.47,176.41,207.33,195.23,140.97,169.76,195.66,183.13,183.39,194.97,201.87,132.79,159.71,170.36,193.53,177.0,206.39,199.66,149.49,183.56,173.68,179.3,193.53,230.49,207.5,152.9,179.22,177.6,214.65,212.18,219.68,181.77,152.04,195.32,175.38,192.25,198.47,244.55,225.72,147.7,207.16,192.93,192.93,203.83,222.4,209.03,147.44,191.65,211.84,198.64,194.29,213.12,194.72,148.04,178.45,205.62,199.74,208.77,219.08,202.04,143.19,152.9,205.2,193.44,184.58,236.29,218.91,161.84,182.96,178.36,186.8,202.3,246.17,236.29,160.99,176.15,189.61,186.63,200.77,229.64,212.52,166.61,169.76,183.13,193.44,196.59,236.63,219.34,145.91,194.04,215.33,185.09,220.02,231.43,235.43,172.23,177.94,191.65,185.52,190.29,230.92,223.34,161.24,191.48,189.69,169.08,180.07,217.89,216.27,159.54,178.19,171.21,174.87,196.08,206.64,206.56,145.06,154.68,153.83,177.26,188.33,229.13,233.99,149.91,168.74,168.4,181.94,193.36,223.68,220.36,146.17,166.7,173.25,178.53,179.47,203.41,235.26,158.18,168.99,165.93,164.82,183.9,205.11,211.07,142.08,176.15,180.41,174.28,185.69,212.18,275.38,126.58,154.09,177.17,155.28,156.39,182.2,209.54,147.27,156.3,170.53,162.61,155.11,196.76,219.59,150.0,182.03,175.47,172.91,155.96,197.7,221.29,152.04,198.04,193.95,210.39,108.18,174.87,183.73,136.12,164.57,172.23,174.79,187.14,195.91,200.17,142.67,181.94,195.83,195.57,180.75,213.88,223.08,144.63,176.66,180.83,171.98,183.65,213.2,207.5,140.03,181.6,203.32,199.91,162.78,81.6,156.22,136.97,162.86,189.1,174.28,197.87,130.07,171.89,141.06,180.75,160.22,151.62,166.27,179.56,178.36,134.5,160.73,152.13,159.97,154.09,188.67,183.3,146.08,157.16,153.41,149.91,151.02,177.68,192.25,124.28,132.71,144.04,145.91,155.88,192.08,194.89,123.94,148.3,149.06,156.56,156.13,183.05,178.45,122.49,148.21,158.35,145.74,160.22,185.86,185.43,133.13,143.27,159.37,163.2,137.31,170.95,206.3,135.43,144.63,170.87,169.25,173.59,241.4,200.0,153.15,165.84,160.99,165.67,177.68,214.65,196.25,173.34,169.85,163.37,183.3,184.07,,233.9,162.01,200.26,186.03,182.45,173.68,235.09,235.69,162.95,185.78,186.12,193.61,200.85,258.43,256.22,179.39,193.19,202.73,194.04,206.56,256.47,258.69,134.67,209.8,237.99,214.99,219.17,254.43,235.26,170.95,206.13,206.81,200.94,205.03,248.21,249.4,170.44,188.76,200.77,191.23,211.58,239.69,228.28,170.02,196.17,198.98,202.13,210.22,269.68,254.0,175.89,190.72,210.05,206.39,219.34,289.69,289.52,184.67,217.72,198.72,"Berkeley County, South Carolina, United States",-79.95,33.2,"Berkeley County, South Carolina, United States",2323.0,Berkeley County,55997.0,14488.0,94483.0,28864.0,128728.0,42359.0,142653.0,49915.0,177843.0,65419.0
45017,Calhoun County,10760,2956,12178,3901,12750,4486,15184,5916,15175,6080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
